0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-1.4407529621170239,-0.435319469935582,-1.3620849677475046,-1.139117896666204,0.7805733144944469,0.7189212819653806,2.823134514135953,-0.11914956451814888,1.0926621933891103,2.4581726094723977,-0.26380039208863315,-0.016052455483316047,-0.4704135720595107,-0.4747608837338361,0.8383649314058171,3.2510269143538135,8.438936670491493,3.3919873274645713,2.621165740732406,2.0612078679401953,-1.2328613112975721,-0.47630949192646166,-1.2479200916849507,-0.9739675822549895,0.7228944471170103,1.1867323172434843,4.672827959017129,0.9320124023116316,2.0972421679802116,1.886450144695106
1.9740961896115203,1.7330257690378772,2.0916716703994944,1.8519729239317122,1.3198430004551496,3.426274926877061,2.0131119942266533,2.665031987355098,2.1270036042409517,1.5583956864337738,0.8053191874207465,-0.8126867804118477,0.7519565893793507,0.877169506869352,-0.896053147341307,1.181222472559448,0.18362761207816908,0.6005959763438751,-0.31771686367135427,0.5296364897298652,2.1733138480739833,1.311279498006003,2.0816169057797573,2.137405495148128,0.7619279334188004,3.2656008384284956,1.9286205257057512,2.6989468987954957,1.891160526933905,2.4978384807272382
-1.3999820245621852,-1.2496222815414153,-1.345209264951172,-1.1097851814052722,-1.332644828223562,-0.3073546345941635,-0.36555755801710893,-0.6965022812268664,1.93033305429025,0.9543787705050668,0.027520551534292968,1.9630599592660638,-0.12095780823179342,-0.3507791815073328,0.5727657883046239,0.7394991955349679,0.32065552763957933,0.5894622216670403,2.615040516463119,0.718927792806048,-1.2952835805591159,-1.040811278220924,-1.2452204670924116,-0.9997149307388559,-1.438693283195421,-0.5485642706484467,-0.6449105916313825,-0.9702389337555148,0.597601918520165,0.05789420390175616
-0.9817967831142902,1.4162220815255209,-0.9825874560836344,-0.8669441444854413,0.059389987803000074,-0.5967877198183369,-0.8202031683363409,-0.8451147117236435,0.3132640880289194,0.07404147234690704,-0.5385047284903488,0.5364728591852785,-0.6579499985673313,-0.49659014070704954,0.06547469993995364,-0.8224041822994598,-0.6855653704943216,-0.8984845640727951,0.12329928371728827,-0.43154667351845666,-0.8291973034062579,1.5935303911532346,-0.8735721481862159,-0.742946852707969,0.7966243656870575,-0.7293916039605943,-0.774949689516521,-0.8094831413173905,0.7989278293884797,-0.13449680459275906
-1.1176999082970862,-1.0102594954209683,-1.1250019235843929,-0.9659420584910867,1.2695111630988178,-0.43900185200001696,-0.9833414518950567,-0.9305997381155947,3.394436037256589,0.9502131366021099,0.4022780760977661,0.44038150011247945,0.2193144707927057,-0.11553184907755713,0.1719108546969051,-0.7879702118614978,-0.7835091874126479,-0.5886480767803097,2.604015112778403,0.7659812286750802,-1.0851286073785862,-1.3346163014969894,-1.1171382780908414,-0.896549185101446,-0.17487573782414778,-0.9950786215485141,-1.2091464126756488,-1.3545816672491426,1.0335438515027369,-0.2057319593414575
0.11958479388795117,1.9606550852504585,0.19953494467410396,0.012473222664422091,1.305462475496198,1.0661646670069067,0.9448396818112786,0.6670496474373668,1.7919352598804965,1.1126728588174177,-0.11319029259425634,-0.31356608645871303,0.010027685540421445,-0.1594022975577045,-0.4526237518308074,0.9019844935391007,0.4542577453119544,-0.15808987806328847,-0.2454392172937711,0.5910573869329531,0.2548694394358807,1.9137448547237783,0.5098354763459669,0.11676769427044743,1.5729570376893152,2.61526825040945,2.04622941570481,0.8737786548125971,2.0813897340535727,2.817555317000923
0.08277769748427756,0.12788708564194023,0.1707227691681701,-0.009526313781276741,-0.5877336353498442,1.2207070526572563,0.5958875231567281,0.46662013940454544,-0.3532305534706835,1.272355491764087,1.6937773565037726,1.048344137323073,0.7258561588859945,0.7849779847009266,0.25312982817297885,4.34538153733529,2.0795956801187723,2.515601780759441,2.474160358269525,6.838747948047043,-0.09677601073748114,-0.5621401728835144,-0.16207108890817198,-0.19343494944955975,-1.374938588902498,-0.035789618327570945,-0.2514467035450995,-0.18515606944616242,-1.0034939080703704,0.23121438356591092
-0.7609542046922471,-0.8905781023607449,-0.774728189933684,-0.7180242054684022,0.04644751533994323,-0.6626113285212635,-0.678606696737888,-0.5136958401733089,-0.2803896090444974,-0.5702432379770458,-0.7994208163468045,-0.3860041879135921,-0.829052820690446,-0.5807281505940954,-0.6078567898455611,-0.5609212192861867,-0.5756316109643721,-0.5235951387399471,-0.6815551852669842,-0.8018679894037405,-0.8146321072452309,-0.5802966630859677,-0.8150802820145384,-0.7318366954854787,-0.5435253306743821,-0.5679386277890339,-0.6439544217939918,-0.4508858540864936,-0.3630555774341563,-0.9096699058738665
-0.528786365838304,-0.2921711370596279,-0.5602832836680918,-0.5473867753447116,-0.6617933388884467,-0.702677872949132,-0.6304840524757803,-0.6567846228109137,0.5791335351844986,-0.06620153571929784,-0.64350754433502,-0.407255161554692,-0.6642334355379541,-0.4993452896454163,-0.48177088344117247,-0.5388619569743672,-0.4012324457043954,-0.631433505467003,-0.31649181881749694,-0.4800368555208943,-0.5503778340380303,-0.05210785719641219,-0.6150081038785965,-0.5516052560984136,-0.42642487176901334,-0.4775249611329602,-0.3838762260237148,-0.491496230631873,0.3296957851599669,-0.14291040554732956
1.6343383766545307,0.25226186666530986,1.5895166115817927,1.5783889450557123,0.5720557025896417,0.5224044212001211,0.6576155223411073,1.2107344152901778,-0.03273039799546473,-0.12174332109205305,0.3743480341727525,-0.6079382691567298,0.3846171972506301,0.4159999614935037,-0.6222666077203487,-0.1401811429973398,-0.07174259419536813,-0.01812267641165233,-1.2254751003796436,-0.15425466977118296,1.5594948670021394,-0.050457267178007074,1.6016836448839433,1.3561674555349212,0.44098593493741933,0.5047549458948134,0.6879901616912866,0.7220644179072178,-0.5643814883024709,0.4202399516785976
